"source_row","record_key","cruise","station","survey","date","event","depth_id","bottle","depth_m","longitude","latitude","NO3_NO2_uM","H2PO4_uM","SiO2_uM","x_temperature","x_salinity","consensus_outlier","c","c0","y","u_raw_std","u_log_std"
1674,"ECOHAB_2|2113","ECOHAB_2","LA04","Survey_1",20030904,"CTD051",2113,8,0,-125.07,48.32,14.6,1.18,41.7,13.1,32.55,FALSE,4,3,14.6,0.179635593517104,0.446532443206988
1675,"ECOHAB_2|2114","ECOHAB_2","LA04","Survey_1",20030904,"CTD051",2114,7,5,-125.07,48.32,14.7,1.19,41.7,13.1,32.55,FALSE,4,3,14.7,0.195383383433362,0.458156380266963
1676,"ECOHAB_2|2115","ECOHAB_2","LA04","Survey_1",20030904,"CTD051",2115,6,10,-125.07,48.32,17.5,1.38,42.9,13.1,32.55,FALSE,5,4,17.5,0.494591391842248,0.662195108830978
1685,"ECOHAB_2|2125","ECOHAB_2","LA06","Survey_1",20030904,"CTD053",2125,8,0,-125.29,48.21,15.8,1.32,41.9,12.9,32.37,FALSE,5,4,15.8,0.400104652344705,0.600965990093417
1686,"ECOHAB_2|2126","ECOHAB_2","LA06","Survey_1",20030904,"CTD053",2126,7,5,-125.29,48.21,16.7,1.58,42.3,12.9,32.37,FALSE,5,4,16.7,0.809547190167393,0.848618120643258
1687,"ECOHAB_2|2127","ECOHAB_2","LA06","Survey_1",20030904,"CTD053",2127,6,10,-125.29,48.21,21.4,1.72,45,11.9,32.25,FALSE,6,5,21.4,1.03001624899499,0.965561022875136
1696,"ECOHAB_2|2129","ECOHAB_2","LA08","Survey_1",20030904,"CTD055",2129,8,0,-125.51,48.1,17.3,1.52,38.7,12.3,31.64,FALSE,5,4,17.3,0.715060450669849,0.795291653342869
1697,"ECOHAB_2|2130","ECOHAB_2","LA08","Survey_1",20030904,"CTD055",2130,7,5,-125.51,48.1,19.8,1.59,41.7,11.9,31.69,FALSE,5,4,19.8,0.82529498008365,0.85730854926359
1698,"ECOHAB_2|2131","ECOHAB_2","LA08","Survey_1",20030904,"CTD055",2131,6,10,-125.51,48.1,28.5,2.24,52.4,10.1,32.15,FALSE,6,5,28.5,1.84890132464037,1.32941089558068
1707,"ECOHAB_2|2137","ECOHAB_2","LA10","Survey_1",20030904,"CTD057",2137,9,0,-125.72,47.98,21.5,1.65,42.2,12.4,31.53,FALSE,5,4,21.5,0.919781719581193,0.908330247633644
1708,"ECOHAB_2|2138","ECOHAB_2","LA10","Survey_1",20030904,"CTD057",2138,8,5,-125.72,47.98,21.4,1.65,42.2,12.3,31.54,FALSE,5,4,21.4,0.919781719581193,0.908330247633644
1709,"ECOHAB_2|2139","ECOHAB_2","LA10","Survey_1",20030904,"CTD057",2139,7,10,-125.72,47.98,21.7,1.64,41.6,12.1,31.59,FALSE,5,4,21.7,0.904033929664936,0.899956797122457
1716,"ECOHAB_2|2145","ECOHAB_2","LAB10","Survey_1",20030904,"CTD059",2145,9,0,-125.97,48,1.6,0.49,13.2,15.4,32.01,FALSE,3,2,1.6,-0.906961910704642,-0.764040210843564
1717,"ECOHAB_2|2146","ECOHAB_2","LAB10","Survey_1",20030904,"CTD059",2146,8,5,-125.97,48,1.5,0.47,13.1,15.3,32,FALSE,3,2,1.5,-0.938457490537157,-0.821441365003847
1718,"ECOHAB_2|2147","ECOHAB_2","LAB10","Survey_1",20030904,"CTD059",2147,7,10,-125.97,48,1.9,0.57,13,14.8,32.03,FALSE,3,2,1.9,-0.780979591374585,-0.555730383145118
1728,"ECOHAB_2|2155","ECOHAB_2","LAB08","Survey_1",20030905,"CTD061",2155,9,0,-125.72,48.13,14.2,1.25,39.8,13.2,31.42,FALSE,5,4,14.2,0.289870122930905,0.525912418005331
1729,"ECOHAB_2|2156","ECOHAB_2","LAB08","Survey_1",20030905,"CTD061",2156,8,5,-125.72,48.13,14.9,1.28,39.7,13.1,31.43,FALSE,5,4,14.9,0.337113492679677,0.558580234539719
1730,"ECOHAB_2|2157","ECOHAB_2","LAB08","Survey_1",20030905,"CTD061",2157,7,10,-125.72,48.13,16.9,1.42,41.5,12.6,31.44,FALSE,5,4,16.9,0.557582551507277,0.701552882582284
1740,"ECOHAB_2|2163","ECOHAB_2","LAB06","Survey_1",20030905,"CTD063",2163,8,0,-125.47,48.26,9.3,0.88,28.8,13.9,31.63,FALSE,4,3,9.3,-0.292798103970611,0.0424668482712623
1741,"ECOHAB_2|2164","ECOHAB_2","LAB06","Survey_1",20030905,"CTD063",2164,7,5,-125.47,48.26,11.5,1.01,29.8,12.8,31.67,FALSE,4,3,11.5,-0.0880768350592679,0.232254028445385
1742,"ECOHAB_2|2165","ECOHAB_2","LAB06","Survey_1",20030905,"CTD063",2165,6,10,-125.47,48.26,20.1,1.64,39.2,12.4,31.77,FALSE,5,4,20.1,0.904033929664936,0.899956797122457
1751,"ECOHAB_2|2171","ECOHAB_2","LAB04","Survey_1",20030905,"CTD065",2171,8,0,-125.21,48.39,17.7,1.39,41.3,12.6,32.53,FALSE,5,4,17.7,0.510339181758506,0.672140483207951
1752,"ECOHAB_2|2172","ECOHAB_2","LAB04","Survey_1",20030905,"CTD065",2172,7,5,-125.21,48.39,18.8,1.45,41.8,12.6,32.53,FALSE,5,4,18.8,0.604825921256049,0.730350343316731
1753,"ECOHAB_2|2173","ECOHAB_2","LAB04","Survey_1",20030905,"CTD065",2173,6,10,-125.21,48.39,19.5,1.5,42,12,32.58,FALSE,5,4,19.5,0.683564870837335,0.777047302287258
1763,"ECOHAB_2|2180","ECOHAB_2","LAB02","Survey_1",20030905,"CTD067",2180,6,0,-124.96,48.53,27.2,2.12,46,10.1,32.56,FALSE,6,5,27.2,1.65992784564528,1.25356999659651
1764,"ECOHAB_2|2181","ECOHAB_2","LAB02","Survey_1",20030905,"CTD067",2181,5,5,-124.96,48.53,27.8,2.16,47,9.89,32.62,FALSE,6,5,27.8,1.72291900531031,1.27931707085111
1765,"ECOHAB_2|2182","ECOHAB_2","LAB02","Survey_1",20030905,"CTD067",2182,4,10,-124.96,48.53,30.3,2.33,48.7,9.03,32.86,FALSE,6,5,30.3,1.99063143388668,1.38367110714949
1769,"ECOHAB_2|2184","ECOHAB_2","LAB01","Survey_1",20030905,"CTD068",2184,6,0,-124.83,48.59,27.4,2.19,47.1,10.7,32.09,FALSE,6,5,27.4,1.77016237505908,1.29831638403426
1770,"ECOHAB_2|2185","ECOHAB_2","LAB01","Survey_1",20030905,"CTD068",2185,5,5,-124.83,48.59,27.6,2.22,47.4,10.6,32.1,FALSE,6,5,27.6,1.81740574480785,1.31705719513028
1771,"ECOHAB_2|2186","ECOHAB_2","LAB01","Survey_1",20030905,"CTD068",2186,4,10,-124.83,48.59,27.6,2.21,46.9,10.5,32.11,FALSE,6,5,27.6,1.8016579548916,1.31083854634107
1775,"ECOHAB_2|2188","ECOHAB_2","LC01","Survey_1",20030905,"CTD069",2188,7,0,-125.46,48.84,16.2,1.42,43,12.7,31.53,FALSE,5,4,16.2,0.557582551507277,0.701552882582284
1776,"ECOHAB_2|2189","ECOHAB_2","LC01","Survey_1",20030905,"CTD069",2189,6,5,-125.46,48.84,17.5,1.58,43.8,12.6,31.54,FALSE,5,4,17.5,0.809547190167393,0.848618120643258
1777,"ECOHAB_2|2190","ECOHAB_2","LC01","Survey_1",20030905,"CTD069",2190,5,10,-125.46,48.84,23.7,2.01,47.1,12.3,31.59,FALSE,6,5,23.7,1.48670215656645,1.18017873078012
1782,"ECOHAB_2|2192","ECOHAB_2","LC03","Survey_1",20030905,"CTD070",2192,8,0,-125.57,48.78,12.7,1.24,42.9,13.2,31.44,FALSE,5,4,12.7,0.274122333014648,0.514848676859216
1783,"ECOHAB_2|2193","ECOHAB_2","LC03","Survey_1",20030905,"CTD070",2193,7,5,-125.57,48.78,14.9,1.32,43.4,13.1,31.44,FALSE,5,4,14.9,0.400104652344705,0.600965990093417
1784,"ECOHAB_2|2194","ECOHAB_2","LC03","Survey_1",20030905,"CTD070",2194,6,10,-125.57,48.78,20.7,1.72,43.6,12.7,31.45,FALSE,6,5,20.7,1.03001624899499,0.965561022875136
1794,"ECOHAB_2|2201","ECOHAB_2","LC05","Survey_1",20030905,"CTD072",2201,6,0,-125.79,48.66,10.7,1.07,39.7,12.8,31.39,FALSE,4,3,10.7,0.00640990443827542,0.311743102160042
1795,"ECOHAB_2|2202","ECOHAB_2","LC05","Survey_1",20030905,"CTD072",2202,5,5,-125.79,48.66,11.7,1.1,40.5,12.7,31.39,FALSE,4,3,11.7,0.0536532741870471,0.34983110581149
1796,"ECOHAB_2|2203","ECOHAB_2","LC05","Survey_1",20030905,"CTD072",2203,4,10,-125.79,48.66,19.2,1.56,42.2,11.2,31.54,FALSE,5,4,19.2,0.778051610334878,0.831071025166804
1803,"ECOHAB_2|2209","ECOHAB_2","LC07","Survey_1",20030905,"CTD074",2209,8,0,-126.01,48.55,2.3,0.58,28.9,14.1,31.83,FALSE,3,2,2.3,-0.765231801458328,-0.531774503378568
1804,"ECOHAB_2|2210","ECOHAB_2","LC07","Survey_1",20030905,"CTD074",2210,7,5,-126.01,48.55,4.5,0.7,25.6,13.6,31.86,FALSE,3,2,4.5,-0.576258322463241,-0.27274602518923
1805,"ECOHAB_2|2211","ECOHAB_2","LC07","Survey_1",20030905,"CTD074",2211,6,10,-126.01,48.55,7.3,0.87,19.2,11.8,32.12,FALSE,4,3,7.3,-0.308545893886869,0.026724638443587
1814,"ECOHAB_2|2217","ECOHAB_2","LC09","Survey_1",20030906,"CTD076",2217,9,0,-126.23,48.43,1.6,0.44,22.7,13.5,32.05,FALSE,2,1,1.6,-0.985700860285928,-0.912293740883808
1815,"ECOHAB_2|2218","ECOHAB_2","LC09","Survey_1",20030906,"CTD076",2218,8,5,-126.23,48.43,3,0.57,22.8,13.5,32.04,FALSE,3,2,3,-0.780979591374585,-0.555730383145118
1816,"ECOHAB_2|2219","ECOHAB_2","LC09","Survey_1",20030906,"CTD076",2219,7,10,-126.23,48.43,4.8,0.77,18.5,12.7,32.1,FALSE,4,3,4.8,-0.466023793049441,-0.141463079842844
1826,"ECOHAB_2|2225","ECOHAB_2","LBC09","Survey_1",20030906,"CTD078",2225,9,0,-126.25,48.22,0.2,0.38,9.5,16.3,31.98,FALSE,2,1,0.2,-1.08018759978347,-1.11422952496727
1827,"ECOHAB_2|2226","ECOHAB_2","LBC09","Survey_1",20030906,"CTD078",2226,8,5,-126.25,48.22,0.2,0.37,10.5,16.1,31.98,FALSE,2,1,0.2,-1.09593538969973,-1.15096312500201
1828,"ECOHAB_2|2227","ECOHAB_2","LBC09","Survey_1",20030906,"CTD078",2227,7,10,-126.25,48.22,0.8,0.42,15,15.5,32.01,FALSE,2,1,0.8,-1.01719644011844,-0.976371730062374
1838,"ECOHAB_2|2233","ECOHAB_2","LBC05","Survey_1",20030906,"CTD080",2233,7,0,-125.76,48.48,25.9,2.07,45.4,11.5,32.12,FALSE,6,5,25.9,1.581188896064,1.22069425065313
1839,"ECOHAB_2|2234","ECOHAB_2","LBC05","Survey_1",20030906,"CTD080",2234,6,5,-125.76,48.48,26.6,2.13,46.4,10.6,32.36,FALSE,6,5,26.6,1.67567563556154,1.26005202440444
1840,"ECOHAB_2|2235","ECOHAB_2","LBC05","Survey_1",20030906,"CTD080",2235,5,10,-125.76,48.48,26.9,2.26,47.3,10.4,32.43,FALSE,6,5,26.9,1.88039690447288,1.34165478390784
1845,"ECOHAB_2|2237","ECOHAB_2","LBC04","Survey_1",20030906,"CTD081",2237,4,0,-125.63,48.54,27.1,2.05,46.1,11.1,32.28,FALSE,6,5,27.1,1.54969331623148,1.20732105466268
1846,"ECOHAB_2|2238","ECOHAB_2","LBC04","Survey_1",20030906,"CTD081",2238,3,5,-125.63,48.54,27.3,2.19,46,10.2,32.29,FALSE,6,5,27.3,1.77016237505908,1.29831638403426
1847,"ECOHAB_2|2239","ECOHAB_2","LBC04","Survey_1",20030906,"CTD081",2239,2,10,-125.63,48.54,28.8,2.27,48.2,9.44,32.53,FALSE,6,5,28.8,1.89614469438914,1.34773615523083
1861,"ECOHAB_2|2259","ECOHAB_2","LA10/DD01",NA,20030906,"CTD086",2259,9,0,-125.72,47.98,6.9,0.74,26.8,13.5,31.79,FALSE,4,3,6.9,-0.513267162798212,-0.196202535846943
1862,"ECOHAB_2|2260","ECOHAB_2","LA10/DD01",NA,20030906,"CTD086",2260,8,5,-125.72,47.98,8.8,0.83,28.3,13.5,31.79,FALSE,4,3,8.8,-0.371537053551898,-0.0381074861861789
1863,"ECOHAB_2|2261","ECOHAB_2","LA10/DD01",NA,20030906,"CTD086",2261,7,10,-125.72,47.98,15.2,1.27,30.4,12,31.96,FALSE,5,4,15.2,0.321365702763419,0.547776819415838
1876,"ECOHAB_2|2272","ECOHAB_2","DD03",NA,20030907,"CTD089",2272,7,0,-125.66,47.99,9.6,0.93,30.4,13.3,31.55,FALSE,4,3,9.6,-0.214059154389325,0.1185872295263
1877,"ECOHAB_2|2273","ECOHAB_2","DD03",NA,20030907,"CTD089",2273,6,5,-125.66,47.99,15,1.29,35.7,12.5,31.73,FALSE,5,4,15,0.352861282595934,0.56929957554222
1878,"ECOHAB_2|2274","ECOHAB_2","DD03",NA,20030907,"CTD089",2274,5,10,-125.66,47.99,20.4,1.7,39.2,11.6,31.94,FALSE,5,4,20.4,0.998520669162479,0.949450565921297
1888,"ECOHAB_2|2284","ECOHAB_2","DD05",NA,20030907,"CTD091",2284,7,0,-125.61,48.03,5.8,0.76,26.9,13.8,31.52,FALSE,4,3,5.8,-0.481771582965698,-0.159468935812202
1889,"ECOHAB_2|2285","ECOHAB_2","DD05",NA,20030907,"CTD091",2285,6,5,-125.61,48.03,7.3,0.86,28.3,13.6,31.54,FALSE,4,3,7.3,-0.324293683803126,0.0108004337200653
1890,"ECOHAB_2|2286","ECOHAB_2","DD05",NA,20030907,"CTD091",2286,5,10,-125.61,48.03,11.8,1.18,29.4,12.5,31.89,FALSE,4,3,11.8,0.179635593517104,0.446532443206988
1896,"ECOHAB_2|2291","ECOHAB_2","LA10","Survey_2",20030908,"CTD092",2291,6,5,-125.72,47.98,8.5,0.91,29.2,13.7,31.47,FALSE,4,3,8.5,-0.24555473422184,0.088641955230543
1897,"ECOHAB_2|2292","ECOHAB_2","LA10","Survey_2",20030908,"CTD092",2292,5,10,-125.72,47.98,14.9,1.32,24.8,11.8,31.71,FALSE,5,4,14.9,0.400104652344705,0.600965990093417
1902,"ECOHAB_2|2294","ECOHAB_2","DD06",NA,20030908,"CTD093",2294,8,0,-125.58,48.08,5.2,0.66,27.3,14.5,31.53,FALSE,3,2,5.2,-0.63924948212827,-0.353794599061654
1903,"ECOHAB_2|2295","ECOHAB_2","DD06",NA,20030908,"CTD093",2295,7,5,-125.58,48.08,8.2,0.84,28.2,13.6,31.61,FALSE,4,3,8.2,-0.35578926363564,-0.0216111409073033
1904,"ECOHAB_2|2296","ECOHAB_2","DD06",NA,20030908,"CTD093",2296,6,10,-125.58,48.08,12.6,1.12,29.3,12.5,31.85,FALSE,4,3,12.6,0.0851488540195615,0.374650306425613
1910,"ECOHAB_2|2300","ECOHAB_2","LA08","Survey_2",20030908,"CTD094",2300,8,0,-125.51,48.1,14.5,1.22,36.9,13.7,31.28,FALSE,4,3,14.5,0.242626753182133,0.492450974144812
1911,"ECOHAB_2|2301","ECOHAB_2","LA08","Survey_2",20030908,"CTD094",2301,7,5,-125.51,48.1,15.3,1.31,38.1,13.2,31.4,FALSE,5,4,15.3,0.384356862428448,0.590491199178946
1912,"ECOHAB_2|2302","ECOHAB_2","LA08","Survey_2",20030908,"CTD094",2302,6,10,-125.51,48.1,14.6,1.3,34.1,12.7,31.59,FALSE,5,4,14.6,0.368609072512191,0.579936140884877
1921,"ECOHAB_2|2308","ECOHAB_2","LA06","Survey_2",20030908,"CTD096",2308,8,0,-125.29,48.21,7.9,0.88,33.8,14,31.4,FALSE,4,3,7.9,-0.292798103970611,0.0424668482712623
1922,"ECOHAB_2|2309","ECOHAB_2","LA06","Survey_2",20030908,"CTD096",2309,7,5,-125.29,48.21,11.6,1.14,33.8,13.3,31.53,FALSE,4,3,11.6,0.116644433852076,0.399030206009952
1923,"ECOHAB_2|2310","ECOHAB_2","LA06","Survey_2",20030908,"CTD096",2310,6,10,-125.29,48.21,16.9,1.49,34.6,12.5,31.66,FALSE,5,4,16.9,0.667817080921078,0.767833700260418
1932,"ECOHAB_2|2316","ECOHAB_2","LA04","Survey_2",20030908,"CTD098",2316,8,0,-125.07,48.32,18.1,1.53,41.6,12.4,31.76,FALSE,5,4,18.1,0.730808240586107,0.804324002870308
1933,"ECOHAB_2|2317","ECOHAB_2","LA04","Survey_2",20030908,"CTD098",2317,7,5,-125.07,48.32,22.1,1.78,43.3,12.2,31.92,FALSE,6,5,22.1,1.12450298849254,1.01279176536996
1934,"ECOHAB_2|2318","ECOHAB_2","LA04","Survey_2",20030908,"CTD098",2318,6,10,-125.07,48.32,28.2,2.16,45.2,10.2,32.6,FALSE,6,5,28.2,1.72291900531031,1.27931707085111
1940,"ECOHAB_2|2324","ECOHAB_2","DD07",NA,20030908,"CTD101",2324,7,0,-125.62,48.13,9.9,0.97,29,13.3,31.65,FALSE,4,3,9.9,-0.151067994724297,0.176592784032924
1941,"ECOHAB_2|2325","ECOHAB_2","DD07",NA,20030908,"CTD101",2325,6,5,-125.62,48.13,14,1.27,29.6,12.3,31.91,FALSE,5,4,14,0.321365702763419,0.547776819415838
1942,"ECOHAB_2|2326","ECOHAB_2","DD07",NA,20030908,"CTD101",2326,5,10,-125.62,48.13,18.5,1.55,31.6,10.9,32.18,FALSE,5,4,18.5,0.762303820418621,0.822212934399444
1962,"ECOHAB_2|2358","ECOHAB_2","LAB08","Survey_2",20030909,"CTD111",2358,9,0,-125.72,48.13,8.2,0.83,29.8,13.7,31.6,FALSE,4,3,8.2,-0.371537053551898,-0.0381074861861789
1963,"ECOHAB_2|2359","ECOHAB_2","LAB08","Survey_2",20030909,"CTD111",2359,8,5,-125.72,48.13,9.5,0.94,30,13.1,31.67,FALSE,4,3,9.5,-0.198311364473068,0.133319224151224
1964,"ECOHAB_2|2360","ECOHAB_2","LAB08","Survey_2",20030909,"CTD111",2360,7,10,-125.72,48.13,16.8,1.44,34.9,12,31.93,FALSE,5,4,16.8,0.589078131339792,0.720817929028957
1975,"ECOHAB_2|2367","ECOHAB_2","LAB06","Survey_2",20030909,"CTD113",2367,9,0,-125.47,48.26,8.6,0.87,29,14,31.51,FALSE,4,3,8.6,-0.308545893886869,0.026724638443587
1976,"ECOHAB_2|2368","ECOHAB_2","LAB06","Survey_2",20030909,"CTD113",2368,8,5,-125.47,48.26,8.6,0.84,29.4,14,31.51,FALSE,4,3,8.6,-0.35578926363564,-0.0216111409073033
1977,"ECOHAB_2|2369","ECOHAB_2","LAB06","Survey_2",20030909,"CTD113",2369,7,10,-125.47,48.26,8.6,0.84,29,13.9,31.54,FALSE,4,3,8.6,-0.35578926363564,-0.0216111409073033
1988,"ECOHAB_2|2377","ECOHAB_2","LAB04","Survey_2",20030909,"CTD115",2377,8,0,-125.21,48.39,9.9,1.02,38.6,13.4,31.45,FALSE,4,3,9.9,-0.0723290451430107,0.245824861048154
1989,"ECOHAB_2|2378","ECOHAB_2","LAB04","Survey_2",20030909,"CTD115",2378,7,5,-125.21,48.39,10,1.05,38.4,13.4,31.46,FALSE,4,3,10,-0.025085675394239,0.285753116632924
1990,"ECOHAB_2|2379","ECOHAB_2","LAB04","Survey_2",20030909,"CTD115",2379,6,10,-125.21,48.39,20.1,1.94,43.2,12.1,31.82,FALSE,6,5,20.1,1.37646762715265,1.13135337318799
1999,"ECOHAB_2|2385","ECOHAB_2","LAB02","Survey_2",20030909,"CTD117",2385,8,0,-124.96,48.53,16.9,1.45,39.8,12.7,31.91,FALSE,5,4,16.9,0.604825921256049,0.730350343316731
2000,"ECOHAB_2|2386","ECOHAB_2","LAB02","Survey_2",20030909,"CTD117",2386,7,5,-124.96,48.53,18.7,1.58,40.9,12.1,32.13,FALSE,5,4,18.7,0.809547190167393,0.848618120643258
2004,"ECOHAB_2|2390","ECOHAB_2","LAB01","Survey_2",20030909,"CTD118",2390,6,0,-124.83,48.59,26.2,2.25,46.3,10.9,31.64,FALSE,6,5,26.2,1.86464911455662,1.33554644410941
2008,"ECOHAB_2|2395","ECOHAB_2","DD09",NA,20030909,"CTD119",2395,7,0,-125.67,48.25,9.2,0.96,29,13.4,31.62,FALSE,4,3,9.2,-0.166815784640554,0.162318787206803
2009,"ECOHAB_2|2396","ECOHAB_2","DD09",NA,20030909,"CTD119",2396,6,5,-125.67,48.25,9.2,0.96,29.8,13.4,31.62,FALSE,4,3,9.2,-0.166815784640554,0.162318787206803
2010,"ECOHAB_2|2397","ECOHAB_2","DD09",NA,20030909,"CTD119",2397,5,10,-125.67,48.25,9.8,1.01,28.9,13,31.69,FALSE,4,3,9.8,-0.0880768350592679,0.232254028445385
2030,"ECOHAB_2|2415","ECOHAB_2","LBC06","Survey_2",20030910,"CTD124",2415,8,0,-125.88,48.41,19.1,1.59,41.3,12.2,31.92,FALSE,5,4,19.1,0.82529498008365,0.85730854926359
2031,"ECOHAB_2|2416","ECOHAB_2","LBC06","Survey_2",20030910,"CTD124",2416,7,5,-125.88,48.41,20.2,1.66,41.7,11.9,31.93,FALSE,5,4,20.2,0.93552950949745,0.916653102968892
2032,"ECOHAB_2|2417","ECOHAB_2","LBC06","Survey_2",20030910,"CTD124",2417,6,10,-125.88,48.41,24.7,1.98,45,10.8,32.11,FALSE,6,5,24.7,1.43945878681768,1.15946513191557
2041,"ECOHAB_2|2423","ECOHAB_2","LBC04","Survey_2",20030910,"CTD126",2423,7,0,-125.63,48.54,11.4,1.01,38.1,13.7,32.49,FALSE,4,3,11.4,-0.0880768350592679,0.232254028445385
2042,"ECOHAB_2|2424","ECOHAB_2","LBC04","Survey_2",20030910,"CTD126",2424,6,5,-125.63,48.54,11.6,1.01,37.9,13.6,32.49,FALSE,4,3,11.6,-0.0880768350592679,0.232254028445385
2043,"ECOHAB_2|2425","ECOHAB_2","LBC04","Survey_2",20030910,"CTD126",2425,5,10,-125.63,48.54,14.8,1.26,39.8,12.5,32.56,FALSE,5,4,14.8,0.305617912847162,0.536888000914851
2052,"ECOHAB_2|2432","ECOHAB_2","LBC02","Survey_2",20030910,"CTD128",2432,7,0,-125.38,48.67,14.5,1.22,40.5,13.7,32.41,FALSE,4,3,14.5,0.242626753182133,0.492450974144812
2053,"ECOHAB_2|2433","ECOHAB_2","LBC02","Survey_2",20030910,"CTD128",2433,6,5,-125.38,48.67,14.5,1.21,39.8,13.7,32.41,FALSE,4,3,14.5,0.226878963265876,0.481114051157876
2054,"ECOHAB_2|2434","ECOHAB_2","LBC02","Survey_2",20030910,"CTD128",2434,5,10,-125.38,48.67,16.3,1.34,40.3,12.9,32.35,FALSE,5,4,16.3,0.43160023217722,0.621679588957964
2060,"ECOHAB_2|2439","ECOHAB_2","LBC01",NA,20030910,"CTD130",2439,7,0,-125.25,48.73,23,1.86,43.9,11.7,31.83,FALSE,6,5,23,1.25048530782259,1.07334781868137
2061,"ECOHAB_2|2440","ECOHAB_2","LBC01",NA,20030910,"CTD130",2440,6,5,-125.25,48.73,23.7,1.96,44.7,11.5,31.84,FALSE,6,5,23.7,1.40796320698517,1.14548096746658
2062,"ECOHAB_2|2441","ECOHAB_2","LBC01",NA,20030910,"CTD130",2441,5,10,-125.25,48.73,23.7,1.96,44.8,10.9,31.9,FALSE,6,5,23.7,1.40796320698517,1.14548096746658
2067,"ECOHAB_2|2443","ECOHAB_2","EH1",NA,20030910,"CTD131",2443,9,0,-124.7,48.49,24.9,2.05,46.3,11.4,31.53,FALSE,6,5,24.9,1.54969331623148,1.20732105466268
2068,"ECOHAB_2|2444","ECOHAB_2","EH1",NA,20030910,"CTD131",2444,8,5,-124.7,48.49,25,2.12,45.9,11.4,31.53,FALSE,6,5,25,1.65992784564528,1.25356999659651
2069,"ECOHAB_2|2445","ECOHAB_2","EH1",NA,20030910,"CTD131",2445,7,10,-124.7,48.49,26.2,2.2,46.8,10.3,31.81,FALSE,6,5,26.2,1.78591016497534,1.30459169496656
2076,"ECOHAB_2|2447","ECOHAB_2","CF01","Survey_2",20030911,"CTD132",2447,5,0,-124.74,48.28,2.5,0.37,19.5,12.5,32.36,FALSE,2,1,2.5,-1.09593538969973,-1.15096312500201
2077,"ECOHAB_2|2448","ECOHAB_2","CF01","Survey_2",20030911,"CTD132",2448,4,5,-124.74,48.28,2.3,0.37,18.4,12.4,32.44,FALSE,2,1,2.3,-1.09593538969973,-1.15096312500201
2078,"ECOHAB_2|2449","ECOHAB_2","CF01","Survey_2",20030911,"CTD132",2449,3,10,-124.74,48.28,2.7,0.39,18.7,12.4,32.43,FALSE,2,1,2.7,-1.06443980986721,-1.07845015314334
2081,"ECOHAB_2|2451","ECOHAB_2","CF02","Survey_2",20030911,"CTD133",2451,6,0,-124.87,48.22,8.8,0.86,34.3,13.7,31.48,FALSE,4,3,8.8,-0.324293683803126,0.0108004337200653
2082,"ECOHAB_2|2452","ECOHAB_2","CF02","Survey_2",20030911,"CTD133",2452,5,5,-124.87,48.22,13.5,1.19,33.7,13.7,31.51,FALSE,4,3,13.5,0.195383383433362,0.458156380266963
2083,"ECOHAB_2|2453","ECOHAB_2","CF02","Survey_2",20030911,"CTD133",2453,4,10,-124.87,48.22,12.7,1.11,32.3,13.1,31.96,FALSE,4,3,12.7,0.0694010641033043,0.362296605975212
2090,"ECOHAB_2|2459","ECOHAB_2","CF04","Survey_2",20030911,"CTD135",2459,8,0,-125.13,48.08,11.4,1.04,35.8,13.7,31.41,FALSE,4,3,11.4,-0.0408334653104962,0.272571883344649
2091,"ECOHAB_2|2460","ECOHAB_2","CF04","Survey_2",20030911,"CTD135",2460,7,5,-125.13,48.08,11.3,1.05,36.1,13.7,31.41,FALSE,4,3,11.3,-0.025085675394239,0.285753116632924
2092,"ECOHAB_2|2461","ECOHAB_2","CF04","Survey_2",20030911,"CTD135",2461,6,10,-125.13,48.08,11.7,1.1,35.9,13.6,31.41,FALSE,4,3,11.7,0.0536532741870471,0.34983110581149
2101,"ECOHAB_2|2467","ECOHAB_2","CF06","Survey_2",20030911,"CTD137",2467,9,0,-125.39,47.95,0.4,0.39,7.2,15.7,31.93,FALSE,2,1,0.4,-1.06443980986721,-1.07845015314334
2102,"ECOHAB_2|2468","ECOHAB_2","CF06","Survey_2",20030911,"CTD137",2468,8,5,-125.39,47.95,0.4,0.37,8.3,15.7,31.93,FALSE,2,1,0.4,-1.09593538969973,-1.15096312500201
2103,"ECOHAB_2|2469","ECOHAB_2","CF06","Survey_2",20030911,"CTD137",2469,7,10,-125.39,47.95,2.1,0.5,11.4,15.6,31.91,FALSE,3,2,2.1,-0.891214120788385,-0.736212428689967
2113,"ECOHAB_2|2476","ECOHAB_2","CF08","Survey_2",20030911,"CTD139",2476,9,0,-125.67,47.82,0.6,0.45,12.1,15.4,31.94,FALSE,3,2,0.6,-0.969953070369671,-0.881338991740956
2114,"ECOHAB_2|2477","ECOHAB_2","CF08","Survey_2",20030911,"CTD139",2477,8,5,-125.67,47.82,0.6,0.45,12.2,15.4,31.95,FALSE,3,2,0.6,-0.969953070369671,-0.881338991740956
2115,"ECOHAB_2|2478","ECOHAB_2","CF08","Survey_2",20030911,"CTD139",2478,7,10,-125.67,47.82,0.7,0.49,12,15.4,31.94,FALSE,3,2,0.7,-0.906961910704642,-0.764040210843564
2125,"ECOHAB_2|2484","ECOHAB_2","LB15","Survey_2",20030911,"CTD141",2484,9,0,-126.14,48.07,1.3,0.44,7.4,15.1,31.88,FALSE,2,1,1.3,-0.985700860285928,-0.912293740883808
