"rep","evaluation_stratum","EIV_CRPS","EIV_IntervalScore95","competitor","Comp_CRPS","Comp_IntervalScore95","CRPS_advantage","IntervalScore95_advantage"
1,"common",0.259161367687534,2.72028990525827,"UC-GP",0.383248890706373,3.28186308545223,0.124087523018839,0.561573180193964
1,"common",0.259161367687534,2.72028990525827,"LVGP",0.224386930834272,2.17860711610079,-0.0347744368532625,-0.541682789157476
1,"common",0.259161367687534,2.72028990525827,"EzGP",0.270346998022601,2.863816570714,0.0111856303350669,0.143526665455736
1,"rare",0.142671287058117,0.940142416589229,"UC-GP",0.28393379936548,2.74055157375255,0.141262512307362,1.80040915716332
1,"rare",0.142671287058117,0.940142416589229,"LVGP",0.120154164120185,1.39761891562443,-0.0225171229379325,0.457476499035206
1,"rare",0.142671287058117,0.940142416589229,"EzGP",0.251452500382594,1.32313826213957,0.108781213324476,0.38299584555034
