"rep","scenario","n_calib","method","EIV_CRPS","EIV_IntervalScore95","competitor","Comp_CRPS","Comp_IntervalScore95","CRPS_difference","IntervalScore95_difference"
1,"primary",6,"EIV-GP",0.255278364999887,2.66095165563597,"UC-GP",0.379938387661677,3.26381936839558,-0.12466002266179,-0.602867712759609
1,"primary",6,"EIV-GP",0.255278364999887,2.66095165563597,"LVGP",0.220912505277135,2.15257417608491,0.0343658597227514,0.508377479551054
1,"primary",6,"EIV-GP",0.255278364999887,2.66095165563597,"EzGP",0.269717181434601,2.81246062709485,-0.0144388164347139,-0.151508971458889
