"rep","scenario","evaluation_stratum","n_test_eval","n_calib","method","RMSE","MAE","Coverage95","Width95","CRPS","NLPD","NLPD_reason","IntervalScore95"
1,"primary","overall",60,6,"PI-GP",0.312656539503061,0.246366549717217,0.9,1.10920373599032,0.181450546276728,0.269090874429417,"",1.72826514689636
1,"primary","common",19,6,"PI-GP",0.261604360428314,0.230943606231374,0.947368421052632,1.14723220710523,0.159508091593896,0.0638563297964451,"",1.30910556720003
1,"primary","rare",30,6,"PI-GP",0.34923423561689,0.270445175220055,0.866666666666667,1.08159334724523,0.19943544592404,0.423784950362365,"",2.16282644167397
1,"primary","unobserved",11,6,"PI-GP",0.286992267131697,0.207337200730477,0.909090909090909,1.11881925518754,0.170301423508951,0.201693971705604,"",1.26710088970564
1,"primary","overall",60,6,"CC-GP",0.465181987680679,0.353893987728969,0.883333333333333,1.47105177207244,0.255991442870896,0.608040566591797,"",2.33805159768047
1,"primary","common",19,6,"CC-GP",0.329881279548634,0.240853292719252,0.947368421052632,1.47853599043602,0.183480039491778,0.456464873418061,"",1.52919262203013
1,"primary","rare",30,6,"CC-GP",0.515570839858467,0.41574855918753,0.866666666666667,1.49632596593533,0.293141704039689,0.802361723944628,"",2.44932360741049
1,"primary","unobserved",11,6,"CC-GP",0.517129020216046,0.380451811495134,0.818181818181818,1.38919486618199,0.27991951824721,0.339886334747803,"",3.43170252908557
